LocalTime,Unnamed: 0,Temp,Hum,TempIn,HumIn,WindSpeed,WindDir,Bar,RainDay,Solar,UV,Memo
2017-01-16 10:45:00,11737,18.3,76.0,25.2,47.0,4.5,,1018.1,0.0,612.0,4.0,
2017-01-16 10:50:00,11738,18.4,76.0,25.2,47.0,1.8,,1018.1,0.0,617.0,4.1,
2017-01-16 10:55:00,11739,18.7,75.0,25.2,47.0,6.3,,1018.0,0.0,631.0,4.2,
2017-01-16 11:00:00,11740,18.7,75.0,25.2,47.0,0.4,,1017.9,0.0,645.0,4.4,
2017-01-16 11:05:00,11741,18.9,74.0,25.2,47.0,1.3,,1017.8,0.0,654.0,4.5,
2017-01-16 11:10:00,11742,19.1,73.0,25.2,47.0,2.2,,1017.7,0.0,661.0,4.6,
2017-01-16 11:15:00,11743,19.2,73.0,25.2,47.0,0.9,,1017.7,0.0,663.0,4.6,
2017-01-16 11:20:00,11744,19.6,71.0,25.2,47.0,4.9,,1017.5,0.0,673.0,4.7,
2017-01-16 11:25:00,11745,19.7,71.0,25.2,47.0,0.4,,1017.5,0.0,671.0,4.8,
2017-01-16 11:30:00,11746,19.7,71.0,25.2,47.0,0.9,,1017.5,0.0,677.0,4.8,
2017-01-16 11:35:00,11747,19.7,71.0,25.1,47.0,4.5,,1017.3,0.0,689.0,4.9,
2017-01-16 11:40:00,11748,19.7,71.0,25.1,47.0,1.3,,1017.2,0.0,689.0,4.9,
2017-01-16 11:45:00,11749,19.7,71.0,25.1,47.0,4.0,,1017.1,0.0,691.0,4.9,
2017-01-16 11:50:00,11750,19.8,70.0,25.1,47.0,2.2,,1017.1,0.0,689.0,4.9,
2017-01-16 11:55:00,11751,19.8,71.0,25.1,47.0,1.3,,1017.0,0.0,694.0,5.0,
2017-01-16 12:00:00,11752,20.1,70.0,25.1,47.0,1.3,,1016.9,0.0,694.0,5.0,
2017-01-16 12:05:00,11753,20.2,69.0,25.1,47.0,2.2,,1016.8,0.0,696.0,5.0,
2017-01-16 12:10:00,11754,20.1,70.0,25.1,47.0,0.9,,1016.7,0.0,691.0,5.0,
2017-01-16 12:15:00,11755,20.2,70.0,25.1,47.0,1.3,,1016.6,0.0,693.0,5.0,
2017-01-16 12:20:00,11756,20.3,69.0,25.1,47.0,1.8,,1016.5,0.0,698.0,5.1,
2017-01-16 12:25:00,11757,20.5,68.0,25.1,47.0,2.7,,1016.5,0.0,708.0,5.1,
2017-01-16 12:30:00,11758,20.5,68.0,25.1,47.0,1.8,,1016.3,0.0,705.0,5.1,
2017-01-16 12:35:00,11759,20.6,68.0,25.1,47.0,2.2,,1016.3,0.0,700.0,5.1,
2017-01-16 12:40:00,11760,20.6,68.0,25.1,47.0,0.9,,1016.2,0.0,703.0,5.0,
2017-01-16 12:45:00,11761,20.9,67.0,25.1,47.0,2.7,,1016.2,0.0,698.0,5.0,
2017-01-16 12:50:00,11762,20.9,66.0,25.1,47.0,4.9,,1016.1,0.0,691.0,4.9,
2017-01-16 12:55:00,11763,20.7,67.0,25.0,47.0,2.7,,1016.0,0.0,693.0,4.9,
2017-01-16 13:00:00,11764,20.8,67.0,25.1,47.0,0.9,,1015.8,0.0,700.0,4.8,
2017-01-16 13:05:00,11765,21.1,66.0,25.1,47.0,2.2,,1015.8,0.0,680.0,4.7,
2017-01-16 13:10:00,11766,21.2,66.0,25.1,47.0,1.8,,1015.7,0.0,684.0,4.7,
2017-01-16 13:15:00,11767,21.3,65.0,25.1,47.0,2.2,,1015.7,0.0,656.0,4.5,
2017-01-16 13:20:00,11768,21.2,66.0,25.1,47.0,4.0,,1015.6,0.0,654.0,4.4,
2017-01-16 13:25:00,11769,21.1,66.0,25.0,47.0,0.9,,1015.5,0.0,663.0,4.4,
2017-01-16 13:30:00,11770,21.3,66.0,25.0,47.0,3.6,,1015.4,0.0,654.0,4.2,
2017-01-16 13:35:00,11771,21.5,65.0,25.0,47.0,4.9,,1015.4,0.0,647.0,4.2,
2017-01-16 13:40:00,11772,21.3,65.0,25.0,47.0,1.8,,1015.3,0.0,610.0,3.9,
2017-01-16 13:45:00,11773,21.3,65.0,25.1,47.0,2.2,,1015.2,0.0,606.0,3.8,
2017-01-16 13:50:00,11774,21.5,65.0,25.1,47.0,2.7,,1015.1,0.0,640.0,3.9,
2017-01-16 13:55:00,11775,21.6,65.0,25.1,47.0,3.1,,1015.0,0.0,612.0,3.7,
2017-01-16 14:00:00,11776,21.7,64.0,25.1,47.0,1.8,,1014.9,0.0,578.0,3.5,
2017-01-16 14:05:00,11777,21.7,64.0,25.1,47.0,3.6,,1014.9,0.0,561.0,3.3,
2017-01-16 14:10:00,11778,21.7,64.0,25.1,47.0,1.8,,1014.9,0.0,578.0,3.3,
2017-01-16 14:15:00,11779,21.6,64.0,25.1,47.0,3.6,,1014.8,0.0,570.0,3.2,
2017-01-16 14:20:00,11780,21.5,65.0,25.1,47.0,2.7,,1014.8,0.0,566.0,3.1,
2017-01-16 14:25:00,11781,21.5,65.0,25.1,47.0,4.0,,1014.8,0.0,527.0,2.9,
2017-01-16 14:30:00,11782,21.6,65.0,25.1,47.0,2.7,,1014.7,0.0,536.0,2.8,
2017-01-16 14:35:00,11783,21.6,65.0,25.1,47.0,4.0,,1014.7,0.0,522.0,2.7,
2017-01-16 14:40:00,11784,21.5,66.0,25.1,47.0,3.1,,1014.7,0.0,506.0,2.5,
2017-01-16 14:45:00,11785,21.5,66.0,25.1,47.0,1.3,,1014.7,0.0,489.0,2.4,
2017-01-16 14:50:00,11786,21.5,66.0,25.1,47.0,4.9,,1014.7,0.0,483.0,2.2,
2017-01-16 14:55:00,11787,21.3,66.0,25.1,47.0,2.2,,1014.7,0.0,471.0,2.2,
2017-01-16 15:00:00,11788,21.3,67.0,25.1,47.0,0.4,,1014.7,0.0,457.0,2.0,
2017-01-16 15:05:00,11789,21.4,66.0,25.1,47.0,4.5,,1014.7,0.0,452.0,1.9,
2017-01-16 15:10:00,11790,21.3,66.0,25.2,47.0,3.1,,1014.6,0.0,431.0,1.8,
2017-01-16 15:15:00,11791,21.2,67.0,25.2,47.0,2.2,,1014.6,0.0,418.0,1.7,
2017-01-16 15:20:00,11792,21.2,67.0,25.2,47.0,0.9,,1014.5,0.0,397.0,1.5,
2017-01-16 15:25:00,11793,21.2,67.0,25.2,47.0,3.1,,1014.5,0.0,385.0,1.4,
2017-01-16 15:30:00,11794,21.3,67.0,25.2,47.0,3.1,,1014.4,0.0,369.0,1.3,
2017-01-16 15:35:00,11795,21.2,67.0,25.1,47.0,0.4,,1014.5,0.0,355.0,1.2,
2017-01-16 15:40:00,11796,21.3,66.0,25.1,47.0,3.6,,1014.5,0.0,329.0,1.1,
2017-01-16 15:45:00,11797,21.3,66.0,25.2,47.0,4.0,,1014.5,0.0,311.0,1.0,
2017-01-16 15:50:00,11798,21.4,66.0,25.2,48.0,3.6,,1014.5,0.0,295.0,0.9,
2017-01-16 15:55:00,11799,21.3,66.0,25.2,48.0,0.9,,1014.5,0.0,283.0,0.8,
2017-01-16 16:00:00,11800,21.2,66.0,25.2,48.0,3.6,,1014.5,0.0,257.0,0.7,
2017-01-16 16:05:00,11801,21.2,66.0,25.2,48.0,4.0,,1014.6,0.0,243.0,0.6,
2017-01-16 16:10:00,11802,21.1,67.0,25.2,48.0,4.0,,1014.6,0.0,227.0,0.6,
2017-01-16 16:15:00,11803,20.9,67.0,25.2,48.0,3.1,,1014.6,0.0,218.0,0.5,
2017-01-16 16:20:00,11804,20.8,67.0,25.2,48.0,1.3,,1014.7,0.0,199.0,0.0,
2017-01-16 16:25:00,11805,20.8,67.0,25.2,48.0,3.1,,1014.7,0.0,179.0,0.0,
2017-01-16 16:30:00,11806,20.7,68.0,25.2,48.0,3.1,,1014.7,0.0,151.0,0.0,
2017-01-16 16:35:00,11807,20.8,67.0,25.2,48.0,2.7,,1014.7,0.0,137.0,0.0,
2017-01-16 16:40:00,11808,20.8,68.0,25.2,48.0,2.7,,1014.8,0.0,121.0,0.0,
2017-01-16 16:45:00,11809,20.7,68.0,25.2,48.0,1.8,,1014.9,0.0,109.0,0.0,
2017-01-16 16:50:00,11810,20.5,69.0,25.2,48.0,0.9,,1014.9,0.0,83.0,0.0,
2017-01-16 16:55:00,11811,20.4,69.0,25.2,48.0,4.0,,1015.0,0.0,76.0,0.0,
2017-01-16 17:00:00,11812,20.2,70.0,25.2,48.0,4.0,,1015.1,0.0,58.0,0.0,
2017-01-16 17:05:00,11813,20.1,70.0,25.2,48.0,2.2,,1015.2,0.0,49.0,0.0,
2017-01-16 17:10:00,11814,19.9,71.0,25.2,48.0,0.4,,1015.2,0.0,37.0,0.0,
2017-01-16 17:15:00,11815,20.0,71.0,25.1,48.0,2.2,,1015.3,0.0,28.0,0.0,
2017-01-16 17:20:00,11816,19.8,71.0,25.2,48.0,4.5,,1015.4,0.0,18.0,0.0,
2017-01-16 17:25:00,11817,19.7,72.0,25.2,48.0,1.8,,1015.4,0.0,14.0,0.0,
2017-01-16 17:30:00,11818,19.6,72.0,25.2,48.0,1.8,,1015.4,0.0,9.0,0.0,
2017-01-16 17:35:00,11819,19.6,73.0,25.2,48.0,4.0,,1015.5,0.0,5.0,0.0,
2017-01-16 17:40:00,11820,19.4,74.0,25.2,48.0,4.9,,1015.5,0.0,0.0,0.0,
2017-01-16 17:45:00,11821,19.3,74.0,25.3,48.0,1.8,,1015.6,0.0,0.0,0.0,
2017-01-16 17:50:00,11822,19.3,74.0,25.3,48.0,4.5,,1015.7,0.0,0.0,0.0,
2017-01-16 17:55:00,11823,19.2,74.0,25.4,48.0,2.2,,1015.8,0.0,0.0,0.0,
2017-01-16 18:00:00,11824,19.0,75.0,25.5,48.0,1.8,,1016.0,0.0,0.0,0.0,
2017-01-16 18:05:00,11825,19.1,75.0,25.6,47.0,2.2,,1016.1,0.0,0.0,0.0,
2017-01-16 18:10:00,11826,19.0,75.0,25.6,47.0,1.8,,1016.2,0.0,0.0,0.0,
2017-01-16 18:15:00,11827,18.9,75.0,25.7,47.0,3.1,,1016.2,0.0,0.0,0.0,
2017-01-16 18:20:00,11828,18.9,75.0,25.7,47.0,3.1,,1016.2,0.0,0.0,0.0,
2017-01-16 18:25:00,11829,18.9,75.0,25.7,47.0,2.2,,1016.3,0.0,0.0,0.0,
2017-01-16 18:30:00,11830,18.9,75.0,25.7,47.0,1.3,,1016.4,0.0,0.0,0.0,
2017-01-16 18:35:00,11831,18.9,75.0,25.7,47.0,2.2,,1016.4,0.0,0.0,0.0,
2017-01-16 18:40:00,11832,18.9,75.0,25.7,47.0,1.3,,1016.6,0.0,0.0,0.0,
2017-01-16 18:45:00,11833,18.8,74.0,25.8,47.0,2.2,,1016.6,0.0,0.0,0.0,
2017-01-16 18:50:00,11834,18.8,75.0,25.7,47.0,2.2,,1016.8,0.0,0.0,0.0,
2017-01-16 18:55:00,11835,18.8,75.0,25.7,47.0,0.4,,1016.8,0.0,0.0,0.0,
2017-01-16 19:00:00,11836,18.8,75.0,25.8,47.0,1.3,,1016.8,0.0,0.0,0.0,
2017-01-16 19:05:00,11837,18.8,74.0,25.8,47.0,1.3,,1016.8,0.0,0.0,0.0,
2017-01-16 19:10:00,11838,18.7,75.0,25.8,47.0,1.3,,1016.8,0.0,0.0,0.0,
2017-01-16 19:15:00,11839,18.7,75.0,25.8,47.0,1.8,,1016.9,0.0,0.0,0.0,
2017-01-16 19:20:00,11840,18.7,75.0,25.8,47.0,2.7,,1016.9,0.0,0.0,0.0,
2017-01-16 19:25:00,11841,18.6,75.0,25.8,47.0,,,1017.0,0.0,0.0,0.0,
2017-01-16 19:30:00,11842,18.6,76.0,25.8,47.0,1.3,,1017.1,0.0,0.0,0.0,
2017-01-16 19:35:00,11843,18.5,76.0,25.8,47.0,0.4,,1017.1,0.0,0.0,0.0,
2017-01-16 19:40:00,11844,18.5,76.0,25.8,47.0,1.8,,1017.3,0.0,0.0,0.0,
2017-01-16 19:45:00,11845,18.5,76.0,25.8,47.0,1.8,,1017.3,0.0,0.0,0.0,
2017-01-16 19:50:00,11846,18.4,76.0,25.8,47.0,4.5,,1017.4,0.0,0.0,0.0,
2017-01-16 19:55:00,11847,18.4,76.0,25.8,47.0,1.8,,1017.5,0.0,0.0,0.0,
2017-01-16 20:00:00,11848,18.4,75.0,25.8,47.0,1.8,,1017.6,0.0,0.0,0.0,
2017-01-16 20:05:00,11849,18.3,75.0,25.8,47.0,4.0,,1017.6,0.0,0.0,0.0,
2017-01-16 20:10:00,11850,18.3,75.0,25.8,47.0,2.7,,1017.6,0.0,0.0,0.0,
2017-01-16 20:15:00,11851,18.2,75.0,25.8,47.0,2.7,,1017.7,0.0,0.0,0.0,
2017-01-16 20:20:00,11852,18.1,75.0,25.8,47.0,3.6,,1017.8,0.0,0.0,0.0,
2017-01-16 20:25:00,11853,18.1,75.0,25.8,47.0,2.7,,1017.9,0.0,0.0,0.0,
2017-01-16 20:30:00,11854,18.0,75.0,25.8,47.0,1.3,,1018.0,0.0,0.0,0.0,
2017-01-16 20:35:00,11855,18.0,75.0,25.8,47.0,1.8,,1018.1,0.0,0.0,0.0,
2017-01-16 20:40:00,11856,18.0,75.0,25.8,47.0,2.2,,1018.1,0.0,0.0,0.0,
2017-01-16 20:45:00,11857,18.0,75.0,25.8,47.0,1.8,,1018.2,0.0,0.0,0.0,
2017-01-16 20:50:00,11858,18.0,75.0,25.8,47.0,3.6,,1018.2,0.0,0.0,0.0,
2017-01-16 20:55:00,11859,17.9,76.0,25.7,47.0,1.8,,1018.2,0.0,0.0,0.0,
2017-01-16 21:00:00,11860,17.8,76.0,25.7,47.0,1.8,,1018.3,0.0,0.0,0.0,
2017-01-16 21:05:00,11861,17.8,76.0,25.7,47.0,0.9,,1018.2,0.0,0.0,0.0,
2017-01-16 21:10:00,11862,17.8,76.0,25.7,47.0,2.7,,1018.2,0.0,0.0,0.0,
2017-01-16 21:15:00,11863,17.8,76.0,25.7,47.0,0.9,,1018.2,0.0,0.0,0.0,
2017-01-16 21:20:00,11864,17.8,76.0,25.7,47.0,0.4,,1018.2,0.0,0.0,0.0,
2017-01-16 21:25:00,11865,17.8,77.0,25.7,47.0,1.3,,1018.2,0.0,0.0,0.0,
2017-01-16 21:30:00,11866,17.8,77.0,25.6,47.0,0.4,,1018.2,0.0,0.0,0.0,
2017-01-16 21:35:00,11867,17.8,76.0,25.6,47.0,1.3,,1018.2,0.0,0.0,0.0,
2017-01-16 21:40:00,11868,17.8,77.0,25.6,47.0,1.3,,1018.3,0.0,0.0,0.0,
2017-01-16 21:45:00,11869,17.8,77.0,25.6,47.0,0.4,,1018.3,0.0,0.0,0.0,
2017-01-16 21:50:00,11870,17.8,77.0,25.6,47.0,1.3,,1018.4,0.0,0.0,0.0,
2017-01-16 21:55:00,11871,17.7,77.0,25.6,47.0,0.9,,1018.4,0.0,0.0,0.0,
2017-01-16 22:00:00,11872,17.7,77.0,25.6,47.0,0.9,,1018.5,0.0,0.0,0.0,
2017-01-16 22:05:00,11873,17.7,77.0,25.6,47.0,0.9,,1018.5,0.0,0.0,0.0,
2017-01-16 22:10:00,11874,17.7,77.0,25.6,47.0,0.9,,1018.4,0.0,0.0,0.0,
2017-01-16 22:15:00,11875,17.7,77.0,25.6,47.0,0.4,,1018.5,0.0,0.0,0.0,
2017-01-16 22:20:00,11876,17.7,77.0,25.5,47.0,0.9,,1018.5,0.0,0.0,0.0,
2017-01-16 22:25:00,11877,17.6,77.0,25.5,47.0,1.3,,1018.5,0.0,0.0,0.0,
2017-01-16 22:30:00,11878,17.6,78.0,25.5,47.0,1.3,,1018.6,0.0,0.0,0.0,
2017-01-16 22:35:00,11879,17.4,79.0,25.5,47.0,0.9,,1018.7,0.0,0.0,0.0,
2017-01-16 22:40:00,11880,17.2,80.0,25.5,47.0,1.3,,1018.6,0.0,0.0,0.0,
2017-01-16 22:45:00,11881,17.1,80.0,25.5,47.0,1.3,,1018.6,0.0,0.0,0.0,
2017-01-16 22:50:00,11882,17.0,81.0,25.4,47.0,0.4,,1018.6,0.0,0.0,0.0,
2017-01-16 22:55:00,11883,16.9,81.0,25.4,47.0,0.4,,1018.6,0.0,0.0,0.0,
2017-01-16 23:00:00,11884,16.9,81.0,25.4,47.0,0.4,,1018.6,0.0,0.0,0.0,
2017-01-16 23:05:00,11885,16.9,81.0,25.4,47.0,1.8,,1018.6,0.0,0.0,0.0,
2017-01-16 23:10:00,11886,16.8,81.0,25.4,47.0,0.9,,1018.6,0.0,0.0,0.0,
2017-01-16 23:15:00,11887,16.8,81.0,25.4,47.0,1.3,,1018.6,0.0,0.0,0.0,
2017-01-16 23:20:00,11888,16.8,81.0,25.4,47.0,1.8,,1018.5,0.0,0.0,0.0,
2017-01-16 23:25:00,11889,16.8,81.0,25.4,47.0,1.3,,1018.4,0.0,0.0,0.0,
2017-01-16 23:30:00,11890,16.7,81.0,25.4,47.0,,,1018.4,0.0,0.0,0.0,
2017-01-16 23:35:00,11891,16.8,81.0,25.4,47.0,2.2,,1018.4,0.0,0.0,0.0,
2017-01-16 23:40:00,11892,16.7,80.0,25.4,47.0,1.3,,1018.4,0.0,0.0,0.0,
2017-01-16 23:45:00,11893,16.7,80.0,25.4,47.0,1.3,,1018.3,0.0,0.0,0.0,
2017-01-16 23:50:00,11894,16.7,80.0,25.4,47.0,2.7,,1018.3,0.0,0.0,0.0,
2017-01-16 23:55:00,11895,16.6,80.0,25.4,47.0,0.4,,1018.3,0.0,0.0,0.0,
2017-01-17 00:00:00,11896,16.6,80.0,25.4,47.0,0.9,,1018.1,0.0,0.0,0.0,
2017-01-17 00:05:00,11897,16.6,80.0,25.4,47.0,0.9,,1018.1,0.0,0.0,0.0,
2017-01-17 00:10:00,11898,16.6,81.0,25.4,47.0,1.3,,1018.1,0.0,0.0,0.0,
2017-01-17 00:15:00,11899,16.6,81.0,25.4,47.0,1.3,,1018.1,0.0,0.0,0.0,
2017-01-17 00:20:00,11900,16.6,81.0,25.4,47.0,1.3,,1018.1,0.0,0.0,0.0,
2017-01-17 00:25:00,11901,16.6,81.0,25.3,47.0,1.3,,1018.1,0.0,0.0,0.0,
2017-01-17 00:30:00,11902,16.6,80.0,25.3,47.0,1.3,,1018.1,0.0,0.0,0.0,
2017-01-17 00:35:00,11903,16.6,80.0,25.3,47.0,0.4,,1018.1,0.0,0.0,0.0,
2017-01-17 00:40:00,11904,16.6,80.0,25.3,47.0,0.4,,1018.2,0.0,0.0,0.0,
2017-01-17 00:45:00,11905,16.6,80.0,25.3,47.0,1.8,,1018.2,0.0,0.0,0.0,
2017-01-17 00:50:00,11906,16.6,80.0,25.3,47.0,0.4,,1018.3,0.0,0.0,0.0,
2017-01-17 00:55:00,11907,16.6,80.0,25.3,47.0,0.4,,1018.2,0.0,0.0,0.0,
2017-01-17 01:00:00,11908,16.5,80.0,25.3,47.0,0.9,,1018.1,0.0,0.0,0.0,
2017-01-17 01:05:00,11909,16.5,80.0,25.3,47.0,0.4,,1018.0,0.0,0.0,0.0,
2017-01-17 01:10:00,11910,16.4,80.0,25.3,47.0,0.9,,1018.0,0.0,0.0,0.0,
2017-01-17 01:15:00,11911,16.4,80.0,25.3,47.0,0.4,,1018.1,0.0,0.0,0.0,
2017-01-17 01:20:00,11912,16.4,80.0,25.3,47.0,0.9,,1017.9,0.0,0.0,0.0,
2017-01-17 01:25:00,11913,16.5,80.0,25.3,47.0,0.4,,1017.9,0.0,0.0,0.0,
2017-01-17 01:30:00,11914,16.5,80.0,25.3,47.0,0.4,,1017.8,0.0,0.0,0.0,
2017-01-17 01:35:00,11915,16.5,80.0,25.3,47.0,0.4,,1018.0,0.0,0.0,0.0,
2017-01-17 01:40:00,11916,16.6,80.0,25.3,47.0,0.4,,1017.9,0.0,0.0,0.0,
2017-01-17 01:45:00,11917,16.6,80.0,25.3,47.0,1.3,,1017.9,0.0,0.0,0.0,
2017-01-17 01:50:00,11918,16.6,79.0,25.3,46.0,1.3,,1018.1,0.0,0.0,0.0,
2017-01-17 01:55:00,11919,16.7,79.0,25.3,46.0,2.2,,1018.1,0.0,0.0,0.0,
2017-01-17 02:00:00,11920,16.7,79.0,25.3,46.0,1.8,,1018.2,0.0,0.0,0.0,
2017-01-17 02:05:00,11921,16.6,80.0,25.3,46.0,2.2,,1018.2,0.0,0.0,0.0,
2017-01-17 02:10:00,11922,16.4,80.0,25.3,46.0,1.8,,1018.2,0.0,0.0,0.0,
2017-01-17 02:15:00,11923,16.3,81.0,25.3,46.0,2.7,,1018.2,0.0,0.0,0.0,
2017-01-17 02:20:00,11924,16.1,81.0,25.3,46.0,2.2,,1018.2,0.0,0.0,0.0,
2017-01-17 02:25:00,11925,16.1,81.0,25.3,46.0,2.7,,1018.3,0.0,0.0,0.0,
2017-01-17 02:30:00,11926,16.0,82.0,25.3,46.0,1.3,,1018.2,0.0,0.0,0.0,
2017-01-17 02:35:00,11927,16.0,82.0,25.3,46.0,1.8,,1018.2,0.0,0.0,0.0,
2017-01-17 02:40:00,11928,16.1,82.0,25.3,46.0,1.8,,1018.2,0.0,0.0,0.0,
2017-01-17 02:45:00,11929,16.2,81.0,25.2,46.0,1.8,,1018.1,0.0,0.0,0.0,
2017-01-17 02:50:00,11930,16.3,80.0,25.2,46.0,1.3,,1018.2,0.0,0.0,0.0,
2017-01-17 02:55:00,11931,16.4,80.0,25.2,46.0,1.8,,1018.2,0.0,0.0,0.0,
2017-01-17 03:00:00,11932,16.5,80.0,25.2,46.0,0.9,,1018.1,0.0,0.0,0.0,
2017-01-17 03:05:00,11933,16.5,80.0,25.2,46.0,3.6,,1018.2,0.0,0.0,0.0,
2017-01-17 03:10:00,11934,16.6,80.0,25.2,46.0,4.5,,1018.1,0.0,0.0,0.0,
2017-01-17 03:15:00,11935,16.5,80.0,25.2,46.0,2.2,,1018.0,0.0,0.0,0.0,
2017-01-17 03:20:00,11936,16.6,80.0,25.2,46.0,0.4,,1018.0,0.0,0.0,0.0,
2017-01-17 03:25:00,11937,16.5,80.0,25.2,46.0,2.2,,1017.9,0.0,0.0,0.0,
2017-01-17 03:30:00,11938,16.5,80.0,25.2,46.0,1.3,,1017.9,0.0,0.0,0.0,
2017-01-17 03:35:00,11939,16.5,80.0,25.2,46.0,1.3,,1017.8,0.0,0.0,0.0,
2017-01-17 03:40:00,11940,16.6,80.0,25.2,46.0,4.0,,1017.8,0.0,0.0,0.0,
2017-01-17 03:45:00,11941,16.5,80.0,25.2,46.0,1.3,,1017.7,0.0,0.0,0.0,
2017-01-17 03:50:00,11942,16.4,81.0,25.2,46.0,3.1,,1017.7,0.0,0.0,0.0,
2017-01-17 03:55:00,11943,16.4,81.0,25.2,46.0,1.8,,1017.6,0.0,0.0,0.0,
2017-01-17 04:00:00,11944,16.5,81.0,25.2,46.0,3.6,,1017.6,0.0,0.0,0.0,
2017-01-17 04:05:00,11945,16.5,81.0,25.2,46.0,2.2,,1017.6,0.0,0.0,0.0,
2017-01-17 04:10:00,11946,16.6,81.0,25.2,46.0,3.6,,1017.6,0.0,0.0,0.0,
2017-01-17 04:15:00,11947,16.6,80.0,25.2,46.0,3.1,,1017.7,0.0,0.0,0.0,
2017-01-17 04:20:00,11948,16.7,80.0,25.2,46.0,1.8,,1017.8,0.0,0.0,0.0,
2017-01-17 04:25:00,11949,16.7,80.0,25.2,46.0,1.3,,1017.8,0.0,0.0,0.0,
2017-01-17 04:30:00,11950,16.7,80.0,25.2,46.0,2.7,,1017.9,0.0,0.0,0.0,
2017-01-17 04:35:00,11951,16.7,80.0,25.2,46.0,1.3,,1017.9,0.0,0.0,0.0,
2017-01-17 04:40:00,11952,16.7,79.0,25.2,46.0,1.3,,1017.9,0.0,0.0,0.0,
2017-01-17 04:45:00,11953,16.8,79.0,25.2,46.0,0.4,,1018.0,0.0,0.0,0.0,
2017-01-17 04:50:00,11954,16.8,78.0,25.2,46.0,2.7,,1017.9,0.0,0.0,0.0,
2017-01-17 04:55:00,11955,16.8,78.0,25.2,46.0,0.4,,1017.9,0.0,0.0,0.0,
2017-01-17 05:00:00,11956,16.9,78.0,25.2,46.0,0.9,,1017.8,0.0,0.0,0.0,
2017-01-17 05:05:00,11957,16.8,78.0,25.2,46.0,1.8,,1017.8,0.0,0.0,0.0,
2017-01-17 05:10:00,11958,16.9,78.0,25.2,46.0,1.3,,1017.8,0.0,0.0,0.0,
2017-01-17 05:15:00,11959,16.9,78.0,25.2,46.0,1.8,,1017.7,0.0,0.0,0.0,
2017-01-17 05:20:00,11960,16.9,78.0,25.2,46.0,0.9,,1017.7,0.0,0.0,0.0,
2017-01-17 05:25:00,11961,16.9,78.0,25.1,46.0,2.2,,1017.8,0.0,0.0,0.0,
2017-01-17 05:30:00,11962,16.9,78.0,25.1,46.0,0.4,,1017.8,0.0,0.0,0.0,
2017-01-17 05:35:00,11963,16.9,78.0,25.1,46.0,0.4,,1017.8,0.0,0.0,0.0,
2017-01-17 05:40:00,11964,16.8,79.0,25.1,46.0,1.8,,1018.0,0.0,0.0,0.0,
2017-01-17 05:45:00,11965,16.8,79.0,25.1,46.0,1.8,,1018.1,0.0,0.0,0.0,
2017-01-17 05:50:00,11966,16.8,79.0,25.1,46.0,0.4,,1018.2,0.0,0.0,0.0,
2017-01-17 05:55:00,11967,16.8,80.0,25.1,46.0,0.4,,1018.2,0.0,0.0,0.0,
2017-01-17 06:00:00,11968,16.8,80.0,25.1,46.0,1.3,,1018.3,0.0,0.0,0.0,
2017-01-17 06:05:00,11969,16.7,80.0,25.1,46.0,0.4,,1018.4,0.0,0.0,0.0,
2017-01-17 06:10:00,11970,16.7,80.0,25.1,46.0,1.8,,1018.5,0.0,0.0,0.0,
2017-01-17 06:15:00,11971,16.6,80.0,25.1,46.0,0.9,,1018.4,0.0,0.0,0.0,
2017-01-17 06:20:00,11972,16.6,81.0,25.1,46.0,0.4,,1018.5,0.0,0.0,0.0,
2017-01-17 06:25:00,11973,16.5,81.0,25.1,46.0,,,1018.5,0.0,0.0,0.0,
2017-01-17 06:30:00,11974,16.5,81.0,25.1,46.0,0.9,,1018.6,0.0,0.0,0.0,
2017-01-17 06:35:00,11975,16.4,81.0,25.1,46.0,1.3,,1018.7,0.0,0.0,0.0,
2017-01-17 06:40:00,11976,16.4,81.0,25.1,46.0,1.3,,1018.8,0.0,0.0,0.0,
2017-01-17 06:45:00,11977,16.4,81.0,25.1,46.0,0.4,,1018.8,0.0,5.0,0.0,
2017-01-17 06:50:00,11978,16.3,81.0,25.1,46.0,1.3,,1018.9,0.0,11.0,0.0,
2017-01-17 06:55:00,11979,16.3,81.0,25.1,46.0,1.3,,1018.8,0.0,16.0,0.0,
2017-01-17 07:00:00,11980,16.3,81.0,25.1,46.0,1.3,,1018.9,0.0,26.0,0.0,
2017-01-17 07:05:00,11981,16.4,81.0,25.1,46.0,0.9,,1019.0,0.0,30.0,0.0,
2017-01-17 07:10:00,11982,16.4,81.0,25.1,46.0,1.8,,1019.1,0.0,40.0,0.0,
2017-01-17 07:15:00,11983,16.4,81.0,25.1,46.0,1.8,,1019.1,0.0,44.0,0.0,
2017-01-17 07:20:00,11984,16.4,81.0,25.1,46.0,0.9,,1019.1,0.0,42.0,0.0,
2017-01-17 07:25:00,11985,16.5,81.0,25.1,46.0,1.8,,1019.1,0.0,42.0,0.0,
2017-01-17 07:30:00,11986,16.5,81.0,25.1,46.0,2.7,,1019.2,0.0,65.0,0.0,
2017-01-17 07:35:00,11987,16.5,81.0,25.1,46.0,1.8,,1019.2,0.0,93.0,0.0,
2017-01-17 07:40:00,11988,16.7,81.0,25.1,46.0,1.8,,1019.3,0.0,135.0,0.0,
2017-01-17 07:45:00,11989,16.7,80.0,25.1,46.0,4.0,,1019.2,0.0,123.0,0.0,
